"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Ccnl1",155.616455224209,0.290052684107338,0.136020298800089,2.13242204778298,0.0329721664839396,0.740831147738951,"Ccnl1"
"Rsrc1",69.9043538491049,0.38744193275989,0.192784680568105,2.00971328021584,0.0444615435835224,0.819259787684062,"Rsrc1"
"Ppm1l",51.3647921381354,0.599086799988364,0.227177965031885,2.63708146124242,0.00836227474779864,0.41878599584001,"Ppm1l"
"Gria2",10.4649218804208,1.18243991986325,0.546950218560325,2.1618785032679,0.0306275423725406,0.726032157528789,"Gria2"
"Tdo2",1.17124085712574,-3.23038372968646,1.53950604011851,-2.09832481685994,0.0358764617173644,NA,"Tdo2"
"Gucy1a1",1.03753065808135,3.08295242223801,1.49547490434939,2.06152066696114,0.0392533938666524,NA,"Gucy1a1"
"Bcan",10.6144056253565,1.97125178109004,0.616591529039013,3.19701404941831,0.0013885816309314,0.18393647803605,"Bcan"
"AW047730",3.45831577153339,2.68083411341243,1.00116955635348,2.67770238956998,0.00741290522809194,0.403240763340561,"AW047730"
"Gm3764",4.36786363251742,1.89810423002331,0.787123683455876,2.41144342359217,0.015889516878818,0.554134715936447,"Gm3764"
"Syt11",37.2488432104251,0.691215756681546,0.259923201788987,2.65930764134975,0.00783014285660481,0.406680349984039,"Syt11"
"Dpm3",162.419469982419,-0.5182584348418,0.148164397287672,-3.49786078389373,0.000469005881547242,0.100606186175672,"Dpm3"
"Pbxip1",135.27003114382,-0.436263617511266,0.165526464130187,-2.63561249739585,0.00839855810111023,0.41878599584001,"Pbxip1"
"Rps27",2589.40032463152,-0.451547995726337,0.134593403073719,-3.35490436688799,0.000793924257241427,0.137637622402009,"Rps27"
"S100a16",8.04620618154947,1.51754137306462,0.560386999614618,2.70802387298108,0.00676851534667756,0.393021836994463,"S100a16"
"S100a6",5.65774224122971,1.61625628079092,0.678427900734261,2.38235526434224,0.0172022927536668,0.573527467203631,"S100a6"
"Psmb4",147.898984828034,-0.339430947430908,0.149877344443276,-2.26472485679362,0.0235295691396038,0.661402843617906,"Psmb4"
"Ctss",6323.61594409592,-0.411601510119164,0.116338771055196,-3.53795649022185,0.000403236498709925,0.0916879150766627,"Ctss"
"Mrps21",135.072228523715,-0.439883545756621,0.17079426063638,-2.57551714043326,0.0100090312271457,0.448810558079243,"Mrps21"
"BC028528",80.3355547254686,-0.407728326182989,0.174183003872433,-2.34080430994059,0.0192422498947268,0.594812949564341,"BC028528"
"Rbm8a",91.9477876745509,-0.382526641213002,0.163388533282939,-2.34120861193229,0.0192214236250365,0.594812949564341,"Rbm8a"
"Gm43462",39.0403697890215,0.695791658164398,0.254010571713605,2.73922322787769,0.0061584543153543,0.393021836994463,"Gm43462"
"Tspan2",17.2613114011481,1.81015146739653,0.406395403803689,4.45416323721744,8.42210071528995e-06,0.00957508630321315,"Tspan2"
"Gm43696",10.7324102875011,1.05291860453966,0.472688532898005,2.22751036096501,0.0259131841305959,0.679520454301222,"Gm43696"
"AI504432",9.80481217190652,1.81856272685898,0.682701853451087,2.66377294519719,0.00772696978579101,0.406487287251749,"AI504432"
