"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Mt1",235.486442953542,1.05684807765072,0.374150062971208,2.8246636369858,0.0047330273430352,0.712787730880637,"Mt1"
"Drc7",4.26139919338679,1.73823902023521,0.785836128694728,2.21196119237025,0.0269693464879964,0.999789643489582,"Drc7"
"Zfp319",19.219383669665,0.765302577657692,0.345632758780865,2.21420730013298,0.0268145219225342,0.999789643489582,"Zfp319"
"Csnk2a2",87.7279070192125,-0.403465667275128,0.184701080063821,-2.18442505661426,0.0289310286864669,0.999789643489582,"Csnk2a2"
"Vat1l",8.58028261288714,1.4027762094317,0.549213947592682,2.55415255854364,0.0106446605772472,0.999789643489582,"Vat1l"
"Maf",1347.5010263067,-0.295579003057982,0.110580512380462,-2.67297552430411,0.00751817356078655,0.892882615757608,"Maf"
"Cox4i1",823.723911293712,0.255024471389757,0.087747876660139,2.90633210849656,0.00365693086216223,0.627399978741332,"Cox4i1"
"Egln1",60.780162353325,-0.844337507766964,0.252074499852825,-3.34955542214677,0.000809413608847287,0.219536855055383,"Egln1"
"Kcnk1",7.01095407638623,2.27919435350638,0.644687132634889,3.53534953333275,0.000407236095367645,0.140369191622035,"Kcnk1"
"Naalad2",23.2939532983455,-0.612247187064314,0.30604998107817,-2.00048104857728,0.0454483443229491,0.999789643489582,"Naalad2"
"Dock6",4.19849123707486,2.16561244258399,0.79150971395643,2.73605289284321,0.00621810304448605,0.810067046228517,"Dock6"
"Ntm",3.97902487337035,1.88675540605651,0.848067759649319,2.22476964203508,0.0260967063561644,0.999789643489582,"Ntm"
"Fez1",12.3390149837501,1.00470319794316,0.460272805736272,2.18284283890289,0.0290473857024011,0.999789643489582,"Fez1"
"Hspa8",1144.62955685266,-0.243285303542169,0.115712067111477,-2.10250589774521,0.0355089835630182,0.999789643489582,"Hspa8"
"Tagln",4.99078818425501,1.95323011763768,0.737581424846338,2.64815524339513,0.00809323504394086,0.930800738197876,"Tagln"
"2900052N01Rik",3.73018890261263,2.00434046580277,0.847301006713355,2.36555893350997,0.0180028777633516,0.999789643489582,"2900052N01Rik"
"Bco2",36.6619663080961,-0.492525764618762,0.242143568319349,-2.03402373243793,0.0419492026880614,0.999789643489582,"Bco2"
"Cryab",40.7792894697541,0.558820408294422,0.249988173254429,2.235387382609,0.025391927731783,0.999789643489582,"Cryab"
"Acsbg1",5.09579027800116,1.85920984996801,0.810727140885632,2.29326213001457,0.0218329180917744,0.999789643489582,"Acsbg1"
"Islr",1.08317216198497,3.59981278660889,1.61724026979839,2.22589855931404,0.0260209768986583,0.999789643489582,"Islr"
"Rplp1",6324.53362712637,0.17859099326806,0.0884405127957464,2.01933466487826,0.0434524472453467,0.999789643489582,"Rplp1"
"Calml4",20.8306965217113,0.879065156871274,0.338133300375945,2.5997591952461,0.00932891978277902,0.990372843201173,"Calml4"
"Rpl4",735.195644633908,0.229340858241371,0.0994691375650454,2.30564840367093,0.0211302863138197,0.999789643489582,"Rpl4"
"Car12",6.92650488412862,1.3077700524609,0.569838248883836,2.29498468209616,0.0217340021603576,0.999789643489582,"Car12"
"Anxa2",2.27224197422227,2.42868220595372,1.14952093008616,2.11277771668907,0.0346197977869362,0.999789643489582,"Anxa2"
"Fam81a",8.58602579653113,1.1627744221179,0.542654732186204,2.14275183307332,0.0321330308715237,0.999789643489582,"Fam81a"
"Sltm",131.722264456433,0.285829319647292,0.144294588862435,1.98087344716572,0.0476054675025656,0.999789643489582,"Sltm"
"Adam10",399.298638382453,-0.367973351015829,0.141609774669775,-2.59850248243045,0.00936313680280381,0.990372843201173,"Adam10"
"Cgnl1",8.20061199011099,1.41176356218723,0.582416971472106,2.42397394193181,0.0153517069940395,0.999789643489582,"Cgnl1"
"Tmod2",7.2120240413927,1.30742408481733,0.590691151379123,2.21338017636595,0.026871446189943,0.999789643489582,"Tmod2"
"Scg3",7.78103296503853,1.7195795058138,0.603691494360639,2.84844083754232,0.00439340210802106,0.698931133434696,"Scg3"
"Mthfs",70.4797900031808,-0.426207607292378,0.200726593696354,-2.12332406704972,0.033726705290675,0.999789643489582,"Mthfs"
"Atr",28.1816568948435,-0.563593162070873,0.272872555638961,-2.06540800979841,0.038884411340347,0.999789643489582,"Atr"
